timestamp,key,event
73788.696728241,LEFT,press
73788.737539495,LEFT,press
73788.767850442,LEFT,press
73788.801194133,LEFT,press
73788.84189582,LEFT,press
73788.871787808,LEFT,press
73788.902918141,LEFT,press
73788.932756564,LEFT,press
73788.962932593,LEFT,press
73788.996136256,LEFT,press
73789.026326939,LEFT,press
73789.057085042,LEFT,press
73789.103780178,LEFT,press
73789.133766231,LEFT,press
73789.166452345,LEFT,press
73789.195573759,LEFT,press
73789.226538326,LEFT,press
73789.26528683,LEFT,press
73789.295908304,LEFT,press
73789.326688345,LEFT,press
73789.367312999,LEFT,press
73789.398825167,LEFT,press
73789.428235594,LEFT,press
73789.457878475,LEFT,press
73789.489215052,LEFT,press
73789.529924909,LEFT,press
73789.559826843,LEFT,press
73789.591251437,LEFT,press
73789.619773273,UP,press
73789.84854611,JUMP,press
73790.348850487,JUMP,press
73790.384741989,JUMP,press
73790.415062263,JUMP,press
73790.446628789,JUMP,press
73790.47634536,JUMP,press
73790.492133111,ATTACK,press
73790.683009699,UP,release
73790.7158189,JUMP,release
73790.715870089,ATTACK,release
73791.182516702,LEFT,release
73791.182646915,JUMP,press
73791.201103291,UP,press
73791.432824479,LEFT,press
73791.432882777,ATTACK,press
73791.5248899,JUMP,release
73791.645392917,ATTACK,release
73791.69286912,UP,release
73791.692954047,LEFT,release
73792.079882237,JUMP,press
73792.130771363,UP,press
73792.219619186,ATTACK,press
73792.265626561,LEFT,press
73792.305550256,JUMP,release
73792.392607233,ATTACK,release
73792.424215796,LEFT,release
73792.53064293,UP,release
73792.667883971,LEFT,press
73792.740469893,UP,press
73792.850546285,JUMP,press
73792.880571298,LEFT,release
73792.917943857,RIGHT,press
73793.092992068,ATTACK,press
73793.232383261,JUMP,release
73793.292610639,ATTACK,release
73793.405608735,RIGHT,release
73793.467816598,LEFT,press
73793.517781551,UP,release
73793.608996149,UP,press
73793.698424641,UP,release
73793.756740168,JUMP,press
73793.856525784,UP,press
73794.067925539,JUMP,release
73794.08162025,UP,release
73794.2432476,ATTACK,press
73794.243324568,DOWN,press
73794.281747211,LEFT,release
73794.444409082,ATTACK,release
73794.585618509,DOWN,release
73794.741717287,DOWN,press
73794.856875391,ATTACK,press
73795.068136593,ATTACK,release
73795.192658757,DOWN,release
73795.315327771,JUMP,press
73795.367989908,RIGHT,press
73795.830319757,JUMP,release
73795.842763327,RIGHT,release
73796.219060502,LEFT,press
73796.219138733,JUMP,press
73796.606548436,JUMP,release
73796.851318166,LEFT,release
73797.142917428,LEFT,press
73797.209070671,JUMP,press
73797.430787068,JUMP,release
73797.464913543,DOWN,press
73797.681443149,ATTACK,press
73797.905754491,ATTACK,release
73797.974017086,DOWN,release
73797.982215603,LEFT,release
73798.406131286,LEFT,press
73798.906171597,LEFT,press
73798.935847336,LEFT,press
73798.979910211,LEFT,press
73799.010500579,LEFT,press
73799.041521795,LEFT,press
73799.080473627,LEFT,press
73799.111449099,LEFT,press
73799.141944879,LEFT,press
73799.183753802,LEFT,press
73799.213621524,LEFT,press
73799.24363738,LEFT,press
73799.278788594,LEFT,press
73799.308603698,LEFT,press
73799.33964716,LEFT,press
73799.382536421,LEFT,press
73799.413372302,LEFT,press
73799.443866629,LEFT,press
73799.484628232,LEFT,press
73799.515170439,LEFT,press
73799.546094872,LEFT,press
73799.556996007,LEFT,release
73799.768166252,RIGHT,press
73799.788932082,UP,press
73799.955889847,RIGHT,release
73799.956125449,JUMP,press
73800.141828958,ATTACK,press
73800.205272609,JUMP,release
73800.205329631,RIGHT,press
73800.317837226,ATTACK,release
73800.356534751,UP,release
73800.6178517,RIGHT,release
73800.895006981,JUMP,press
73800.968200746,DOWN,press
73801.150177882,JUMP,release
73801.168453306,ATTACK,press
73801.369965863,ATTACK,release
73801.459788073,DOWN,release
73801.671998178,RIGHT,press
73801.732618104,JUMP,press
73802.16784045,JUMP,release
73802.293627174,RIGHT,release
73803.831321148,RIGHT,press
73803.893854498,JUMP,press
73804.333165543,JUMP,release
73804.406023744,RIGHT,release
73805.581531892,RIGHT,press
73805.684911638,JUMP,press
73806.069160131,JUMP,release
73806.257260338,RIGHT,release
73807.381334791,RIGHT,press
73807.445894693,JUMP,press
73807.945894428,JUMP,press
73807.976994703,JUMP,press
73808.017230676,JUMP,press
73808.047316744,JUMP,press
73808.07815465,JUMP,press
73808.11643554,JUMP,press
73808.147069537,JUMP,press
73808.179884157,JUMP,press
73808.216219033,JUMP,press
73808.245499848,JUMP,press
73808.279719854,JUMP,press
73808.317485944,JUMP,press
73808.31807893,JUMP,release
73808.943539099,RIGHT,release
73809.143328916,LEFT,press
73809.643363495,LEFT,press
73809.675837948,LEFT,press
73809.714184998,LEFT,press
73809.73295443,JUMP,press
73810.233868866,JUMP,press
73810.264249729,JUMP,press
73810.29519699,JUMP,press
73810.324597169,JUMP,press
73810.355750446,JUMP,press
73810.386239367,JUMP,press
73810.41731471,JUMP,press
73810.452629035,JUMP,press
73810.4834581,JUMP,press
73810.513646183,JUMP,press
73810.543676433,JUMP,press
73810.575627917,JUMP,press
73810.606414509,JUMP,press
73810.638553911,JUMP,press
73810.643453374,JUMP,release
73811.09318163,LEFT,release
73811.48038222,LEFT,press
73811.808494411,JUMP,press
73812.244015069,JUMP,release
73812.293514926,LEFT,release
73812.607180741,RIGHT,press
73812.654461324,JUMP,press
73813.031309543,JUMP,release
73813.044683745,RIGHT,release
73813.343683246,LEFT,press
73813.494504277,JUMP,press
73813.718449715,JUMP,release
73813.931383714,LEFT,release
73814.33071083,LEFT,press
73814.45916371,JUMP,press
73814.818740064,UP,press
73814.894858811,LEFT,release
73815.007294261,RIGHT,press
73815.168437645,JUMP,release
73815.201325749,UP,release
73815.507930216,RIGHT,press
73815.538032543,RIGHT,press
73815.569350249,RIGHT,press
73815.608566682,RIGHT,press
73815.639249154,RIGHT,press
73815.670194987,RIGHT,press
73815.709768905,RIGHT,press
73815.739481288,RIGHT,press
73815.74366217,UP,press
73815.856386227,RIGHT,release
73815.906546394,JUMP,press
73816.023856792,LEFT,press
73816.331314972,JUMP,release
73816.358593307,UP,release
73816.368389743,LEFT,release
73816.712489024,RIGHT,press
73816.731987948,JUMP,press
73816.762650786,UP,press
73817.14377754,UP,release
73817.156488892,JUMP,release
73817.206351186,RIGHT,release
73817.593576554,UP,press
73818.106066397,UP,press
73818.131468588,UP,release
73818.216382411,UP,press
73818.717363379,UP,press
73818.75872805,UP,press
73818.789481045,UP,press
73818.820204435,UP,press
73818.849945982,UP,press
73818.879793848,UP,press
73818.922594612,UP,press
73818.952684251,UP,press
73818.984361471,UP,press
73819.014311197,UP,press
73819.045184684,UP,press
73819.084581679,UP,press
73819.115264277,UP,press
73819.146754223,UP,press
73819.177264993,UP,press
73819.20849382,UP,press
73819.247252733,UP,press
73819.277660844,UP,press
73819.310783796,UP,press
73819.350140309,UP,press
73819.379814729,UP,press
73819.411045482,UP,press
73819.441137054,UP,press
73819.471322413,UP,press
73819.509970569,UP,press
73819.539900288,UP,press
73819.5708062,UP,press
73819.601231514,UP,press
73819.630861857,UP,press
73819.666897732,UP,press
73819.697495201,UP,press
73819.728528839,UP,press
73819.758710893,UP,press
73819.789333036,UP,press
73819.828404688,UP,press
73819.858627743,UP,press
73819.89419192,UP,press
73819.924342465,UP,press
73819.95532961,UP,press
73819.997283855,UP,press
73820.027504605,UP,press
73820.058740552,UP,press
73820.089166438,UP,press
73820.119169669,UP,press
73820.153132001,UP,press
73820.183224201,UP,press
73820.215737796,UP,press
73820.254650786,UP,press
73820.284614245,UP,press
73820.316148791,UP,press
73820.346039883,UP,press
73820.376141016,UP,press
73820.412233837,UP,press
73820.442338066,UP,press
73820.474318076,UP,press
73820.514234827,UP,press
73820.544826246,UP,press
73820.576905179,UP,press
73820.616998054,UP,release
73821.193969636,RIGHT,press
73821.344347105,JUMP,press
73821.74376939,JUMP,release
73821.931496208,RIGHT,release
73822.169926609,RIGHT,press
73822.182309573,JUMP,press
73822.556842554,JUMP,release
73822.657130143,RIGHT,release
73823.006930519,LEFT,press
73823.073816503,JUMP,press
73823.57406309,JUMP,press
73823.602508668,JUMP,release
73823.707540172,LEFT,release
73824.286381334,JUMP,press
73824.432161728,ATTACK,press
73824.455172064,LEFT,press
73824.493672759,JUMP,release
73824.644214228,LEFT,release
73824.656675682,ATTACK,release
73824.832696503,LEFT,press
73825.018765825,LEFT,release
73825.222159611,ATTACK,press
73825.444120692,ATTACK,release
73825.587856939,LEFT,press
73825.731846133,ATTACK,press
73825.981644528,ATTACK,release
73826.043620479,LEFT,release
73826.544250389,RIGHT,press
73826.557194391,ATTACK,press
73826.618858471,RIGHT,release
73826.73184048,ATTACK,release
73827.496794287,LEFT,press
73827.682052375,JUMP,press
73828.10674674,JUMP,release
73828.118747486,LEFT,release
73828.622292151,LEFT,press
73828.671885143,JUMP,press
73829.172607462,JUMP,press
73829.190773324,LEFT,release
73829.2041798,JUMP,press
73829.207598989,JUMP,release
73829.921142988,LEFT,press
73829.921190666,JUMP,press
73830.257980315,JUMP,release
73830.293845355,LEFT,release
73830.882222197,LEFT,press
73830.994109659,JUMP,press
73831.493654066,JUMP,press
73831.493716157,JUMP,release
73831.505938966,LEFT,release
73832.171399635,JUMP,press
73832.32408014,LEFT,press
73832.376106037,RIGHT,press
73832.406868777,JUMP,release
73832.406916796,LEFT,release
73832.807295733,RIGHT,release
73833.144127309,JUMP,press
73833.182500393,LEFT,press
73833.546093981,JUMP,release
73833.607061317,LEFT,release
73833.932132046,LEFT,press
73833.982358572,JUMP,press
73834.359577141,JUMP,release
73834.43199388,LEFT,release
73835.257262556,LEFT,press
73835.582612588,LEFT,release
73836.6942459,LEFT,press
73837.182424317,LEFT,release
73837.869954843,LEFT,press
73838.307483121,LEFT,release
73838.632443032,LEFT,press
73838.983236884,LEFT,release
73839.507761421,JUMP,press
73840.009202787,JUMP,press
73840.033797106,JUMP,release
73840.219593144,RIGHT,press
73840.520268114,RIGHT,release
73840.711192579,RIGHT,press
73840.747153311,JUMP,press
73841.105783624,JUMP,release
73841.108430135,UP,press
73841.270159763,RIGHT,release
73841.332921755,UP,release
73841.570048615,UP,press
73841.60579812,JUMP,press
73842.032465977,JUMP,release
73842.057305139,UP,release
73842.228269081,RIGHT,press
73842.45519403,RIGHT,release
73842.659174303,RIGHT,press
73842.695623494,JUMP,press
73842.944720491,JUMP,release
73842.998079668,RIGHT,release
73843.370674198,LEFT,press
73843.470216392,JUMP,press
73843.785360263,JUMP,release
73844.219235594,LEFT,release
73844.494045668,LEFT,press
73844.54234299,JUMP,press
73845.051827395,JUMP,press
73845.082393316,JUMP,press
73845.11585647,JUMP,press
73845.152436506,JUMP,release
73845.251459537,LEFT,release
73845.808012953,JUMP,press
73845.932529268,RIGHT,press
73846.373110928,JUMP,release
73846.373155767,RIGHT,release
73846.657615598,RIGHT,press
73846.897518546,UP,press
73847.044892721,JUMP,press
73847.157443236,RIGHT,release
73847.519597638,RIGHT,press
73847.595474933,JUMP,release
73847.619414902,UP,release
73847.95774718,RIGHT,release
73848.912799446,DOWN,press
73849.420513466,DOWN,press
73849.451313175,DOWN,press
73849.48282974,DOWN,press
73849.520415296,DOWN,press
73849.550676262,DOWN,press
73849.581504901,DOWN,press
73849.620748988,DOWN,press
73849.650638968,DOWN,press
73849.681841969,DOWN,press
73849.727855869,DOWN,press
73849.758270436,DOWN,press
73849.790645882,DOWN,press
73849.832576389,DOWN,press
73849.862638899,DOWN,press
73849.881933815,LEFT,press
73849.982688308,DOWN,release
73850.269424758,LEFT,release
73850.345939354,LEFT,press
73850.55816426,LEFT,release
73850.80980455,ATTACK,press
73850.982491059,ATTACK,release
73851.307778876,LEFT,press
73851.357260223,ATTACK,press
73851.482907224,LEFT,release
73851.58252558,ATTACK,release
73851.707015297,RIGHT,press
73851.917467754,RIGHT,release
73851.984896788,ATTACK,press
73852.194751861,ATTACK,release
73852.357848891,RIGHT,press
73852.69005974,RIGHT,release
73852.908049713,RIGHT,press
73853.021561368,JUMP,press
73853.207897573,JUMP,release
73853.503228297,ATTACK,press
73853.532613223,RIGHT,release
73853.704575946,ATTACK,release
73853.708911658,RIGHT,press
73853.783195709,RIGHT,release
73853.89479056,RIGHT,press
73854.194570059,RIGHT,release
73854.534044088,RIGHT,press
73854.619581276,RIGHT,release
73855.181650037,RIGHT,press
73855.284891312,JUMP,press
73855.357808837,ATTACK,press
73855.70212904,ATTACK,release
73856.019903038,JUMP,release
73856.045174245,RIGHT,release
73856.157858248,RIGHT,press
73856.508856392,RIGHT,release
73856.761850881,ATTACK,press
73856.982894393,ATTACK,release
73857.483242716,ATTACK,press
73857.728566123,ATTACK,release
73858.006466618,ATTACK,press
73858.205778307,ATTACK,release
73858.937300128,LEFT,press
73859.439377139,LEFT,press
73859.468961408,LEFT,press
73859.498711494,LEFT,press
73859.541653665,LEFT,press
73859.571870871,LEFT,press
73859.595502468,LEFT,release
73860.328808366,RIGHT,press
73860.8351619,RIGHT,press
73860.864905431,RIGHT,press
73860.896078435,RIGHT,press
73860.937299464,RIGHT,press
73860.967649353,RIGHT,press
73860.998521567,RIGHT,press
73861.027571345,RIGHT,press
73861.045321087,RIGHT,release
73862.658706275,RIGHT,press
73862.870438223,RIGHT,release
73874.036279645,LEFT,press
73874.120707155,JUMP,press
73874.498878769,JUMP,release
73874.708717913,LEFT,release
73875.195785139,JUMP,press
73875.220687167,LEFT,press
73875.48605394,JUMP,release
73875.732375048,LEFT,press
73875.763287138,LEFT,press
73875.792951283,LEFT,press
73875.823413505,LEFT,press
73875.839800832,JUMP,press
73876.073193505,JUMP,release
73876.282314857,LEFT,release
73876.421259362,LEFT,press
73876.613850575,JUMP,press
73877.095701152,JUMP,release
73877.139521555,LEFT,release
73877.240984754,RIGHT,press
73877.504050996,JUMP,press
73877.977022238,JUMP,release
73878.683585132,ATTACK,press
73878.721121788,RIGHT,release
73878.858334004,ATTACK,release
73879.312947388,ATTACK,press
73879.405871368,ATTACK,release
73879.617551456,RIGHT,press
73880.092757558,JUMP,press
73880.373460883,JUMP,release
73880.671382332,RIGHT,release
73881.748282779,RIGHT,press
73882.020849309,JUMP,press
73882.403123169,JUMP,release
73883.212023843,UP,press
73883.409039588,RIGHT,release
73883.583741086,JUMP,press
73883.708875125,LEFT,press
73883.761184975,LEFT,release
73883.795901917,ATTACK,press
73883.908978093,LEFT,press
73884.032662104,JUMP,release
73884.070883961,ATTACK,release
73884.095653511,LEFT,release
73884.122510944,LEFT,press
73884.281659538,LEFT,release
73884.295554125,UP,release
73884.345947766,RIGHT,press
73884.523638253,RIGHT,release
73884.795783818,RIGHT,press
73884.795829967,JUMP,press
73884.845826204,ATTACK,press
73885.084418288,JUMP,release
73885.095568642,ATTACK,release
73885.224459211,RIGHT,release
73885.534395548,DOWN,press
73885.634081235,ATTACK,press
73885.646954075,JUMP,press
73885.848886068,RIGHT,press
73885.85679014,ATTACK,release
73885.883658504,JUMP,release
73885.933900675,DOWN,release
73886.350922969,RIGHT,press
73886.390938561,RIGHT,press
73886.420889761,RIGHT,press
73886.421955509,RIGHT,release
73886.444124204,ATTACK,press
73886.611311063,RIGHT,press
73886.657855031,ATTACK,release
73886.920658733,RIGHT,release
73887.256906305,RIGHT,press
73887.359827571,ATTACK,press
73887.583730254,ATTACK,release
73887.851110388,ATTACK,press
73888.0337163,ATTACK,release
73888.070705474,RIGHT,release
73888.70650498,ATTACK,press
73888.863370947,RIGHT,press
73888.920767429,ATTACK,release
73889.145780921,RIGHT,release
73889.520125599,RIGHT,press
73889.633888595,ATTACK,press
73889.884032644,ATTACK,release
73889.982771362,RIGHT,release
73890.221348772,LEFT,press
73890.374544871,LEFT,release
73892.058097969,RIGHT,press
73892.076667106,UP,press
73892.108259398,JUMP,press
73892.122716761,RIGHT,release
73892.333852813,ATTACK,press
73892.408173258,RIGHT,press
73892.535473138,JUMP,release
73892.596232618,ATTACK,release
73892.698331341,UP,release
73892.820824324,RIGHT,release
73892.989942647,RIGHT,press
73893.071114968,ATTACK,press
73893.121055438,JUMP,press
73893.370838735,ATTACK,release
73893.409467149,JUMP,release
73893.658553432,ATTACK,press
73893.674650185,DOWN,press
73893.745845706,RIGHT,release
73893.745965684,LEFT,press
73893.771378271,DOWN,release
73893.863219721,ATTACK,release
73894.12248631,JUMP,press
73894.235901496,ATTACK,press
73894.51989646,ATTACK,release
73894.546057249,JUMP,release
73895.354975397,JUMP,press
73895.758171478,ATTACK,press
73896.020110357,JUMP,release
73896.11027541,ATTACK,release
73896.670162328,ATTACK,press
73896.947703436,ATTACK,release
73897.120474838,JUMP,press
73897.248280386,ATTACK,press
73897.596117336,ATTACK,release
73897.759102812,ATTACK,press
73898.092981209,ATTACK,release
73898.095019559,JUMP,release
73898.199805535,LEFT,release
73898.40913193,UP,press
73898.570367158,ATTACK,press
73898.849989785,UP,release
73898.870261692,ATTACK,release
73899.006952686,RIGHT,press
73899.120381885,ATTACK,press
73899.382130138,ATTACK,release
73899.420742194,RIGHT,release
73899.557827163,LEFT,press
73899.671802246,UP,press
73899.745400628,JUMP,press
73900.022745929,LEFT,release
73900.083645521,LEFT,press
73900.426999015,ATTACK,press
73900.475022354,JUMP,release
73900.63247332,UP,release
73900.725805721,ATTACK,release
73901.045743591,ATTACK,press
73901.310341187,ATTACK,release
73901.482616554,ATTACK,press
73901.757235223,ATTACK,release
73901.883073543,UP,press
73901.995875629,ATTACK,press
73902.082904673,JUMP,press
73902.257231235,ATTACK,release
73902.382692196,ATTACK,press
73902.445399238,UP,release
73902.682456779,ATTACK,release
73902.807158591,JUMP,release
73902.870623674,ATTACK,press
73903.197299181,ATTACK,release
73903.370571188,ATTACK,press
73903.620316573,ATTACK,release
73903.795425878,LEFT,release
73903.846540685,ATTACK,press
73903.858019565,LEFT,press
73904.120311968,ATTACK,release
73904.120346669,LEFT,release
73904.27045946,JUMP,press
73904.336433306,LEFT,press
73904.607724003,ATTACK,press
73904.83721106,ATTACK,release
73904.908182647,JUMP,release
73904.987322516,ATTACK,press
73905.246208836,ATTACK,release
73905.344346172,LEFT,release
73905.447525277,ATTACK,press
73905.671441808,ATTACK,release
73905.807909292,RIGHT,press
73906.038418524,RIGHT,release
73906.246570622,RIGHT,press
73906.308664227,ATTACK,press
73906.542262624,ATTACK,release
73906.659262873,RIGHT,release
73906.84710349,RIGHT,press
73907.020523627,ATTACK,press
73907.048357076,DOWN,press
73907.207635018,RIGHT,release
73907.269445926,ATTACK,release
73907.450288901,ATTACK,press
73907.682664105,ATTACK,release
73907.915219053,DOWN,release
73907.982650015,JUMP,press
73908.145797596,DOWN,press
73908.182461406,JUMP,release
73908.222035315,ATTACK,press
73908.567127437,ATTACK,release
73908.62219211,DOWN,release
73908.733406248,RIGHT,press
73909.207364944,RIGHT,release
73909.410151326,JUMP,press
73909.446052736,RIGHT,press
73909.495856966,UP,press
73909.758720813,ATTACK,press
73909.857900216,RIGHT,release
73909.870396968,JUMP,release
73909.991131173,LEFT,press
73909.991169292,ATTACK,release
73910.258238521,LEFT,release
73910.371355541,JUMP,press
73910.522155492,ATTACK,press
73910.559423321,RIGHT,press
73910.783677831,RIGHT,release
73910.83524866,JUMP,release
73910.835393572,LEFT,press
73910.882587864,ATTACK,release
73911.070368915,UP,release
73911.132528171,LEFT,release
73911.284296717,RIGHT,press
73911.483037026,UP,press
73911.523292808,JUMP,press
73911.647571604,ATTACK,press
73911.857799482,JUMP,release
73911.896011397,RIGHT,release
73911.940737616,ATTACK,release
73912.051437779,UP,release
73912.682412479,JUMP,press
73912.698412424,UP,press
73912.895918669,RIGHT,press
73912.919861669,ATTACK,press
73912.94589977,JUMP,release
73913.059357737,RIGHT,release
73913.120850751,LEFT,press
73913.182438364,ATTACK,release
73913.208076242,UP,release
73913.295546661,LEFT,release
73913.684236496,RIGHT,press
73913.757524299,RIGHT,release
73913.807748836,RIGHT,press
73914.033087541,RIGHT,release
73914.096175699,LEFT,press
73914.508194728,LEFT,release
73914.696958467,ATTACK,press
73914.739781835,LEFT,press
73914.944644066,ATTACK,release
73914.993268546,LEFT,release
73915.109864527,LEFT,press
73915.157796384,JUMP,press
73915.196917217,ATTACK,press
73915.244592977,UP,press
73915.371011273,JUMP,release
73915.422330515,ATTACK,release
73915.553578201,UP,release
73915.572284791,LEFT,release
73915.807914322,RIGHT,press
73916.257789149,JUMP,press
73916.608194373,JUMP,release
73916.695907164,RIGHT,release
73917.096172381,RIGHT,press
73917.145656065,RIGHT,release
73918.796427074,RIGHT,press
73919.308621293,RIGHT,press
73919.339579657,RIGHT,press
73919.371154555,RIGHT,press
73919.41407217,RIGHT,press
73919.444233952,RIGHT,press
73919.476945861,RIGHT,press
73919.514745358,RIGHT,press
73919.544559738,RIGHT,press
73919.577394066,RIGHT,press
73919.594577563,RIGHT,release
73919.927119844,RIGHT,press
73920.246159883,JUMP,press
73920.745932871,JUMP,press
73920.776812259,JUMP,press
73920.818082037,JUMP,press
73920.847530432,JUMP,press
73920.878962827,JUMP,press
73920.919578659,JUMP,press
73920.949668958,JUMP,press
73920.98094157,JUMP,press
73920.983331885,JUMP,release
73921.107810772,RIGHT,release
73921.483240314,LEFT,press
73921.521016615,JUMP,press
73922.020488517,JUMP,press
73922.054310285,JUMP,press
73922.093727986,JUMP,press
73922.124019583,JUMP,press
73922.154696908,JUMP,press
73922.18570742,JUMP,press
73922.208054749,JUMP,release
73922.332851828,LEFT,release
73922.596836968,RIGHT,press
73922.790628592,RIGHT,release
73923.003254859,LEFT,press
73923.071403502,LEFT,release
73923.237265326,RIGHT,press
73923.346120644,JUMP,press
73923.847020689,JUMP,press
73923.877126419,JUMP,press
73923.908774279,JUMP,press
73923.920900321,JUMP,release
73923.948966653,RIGHT,release
73924.271139572,RIGHT,press
73924.421241828,JUMP,press
73924.920863722,JUMP,press
73924.95110135,JUMP,press
73924.982679006,JUMP,press
73925.010561393,JUMP,press
73925.044176204,JUMP,press
73925.084275715,JUMP,press
73925.097844761,JUMP,release
73925.325591453,RIGHT,release
73925.746131943,JUMP,press
73925.775292371,RIGHT,press
73926.280124641,RIGHT,press
73926.309998504,RIGHT,press
73926.335681908,JUMP,release
73926.340207504,RIGHT,press
73926.369832472,RIGHT,press
73926.370810783,RIGHT,release
73926.670539495,LEFT,press
73927.173146181,LEFT,press
73927.21087713,LEFT,press
73927.221579246,LEFT,release
73928.03388318,LEFT,press
73928.097786249,JUMP,press
73928.554685096,JUMP,release
73928.996154387,LEFT,release
73929.260428795,LEFT,press
73929.334496982,JUMP,press
73929.685177584,JUMP,release
73930.098481481,LEFT,release
73930.483508059,RIGHT,press
73930.523541397,JUMP,press
73931.024449318,JUMP,press
73931.055893385,JUMP,press
73931.074368161,JUMP,release
73931.408140741,RIGHT,release
73931.458557219,RIGHT,press
73931.458652042,JUMP,press
73931.658987969,JUMP,release
73932.247189629,RIGHT,release
73933.831313861,RIGHT,press
73934.333250476,RIGHT,press
73934.364512136,RIGHT,press
73934.40051765,RIGHT,press
73934.437591864,RIGHT,press
73934.467867748,RIGHT,press
73934.498710833,RIGHT,press
73934.537985839,RIGHT,press
73934.567597294,RIGHT,press
73934.599110695,RIGHT,press
73934.640988424,RIGHT,press
73934.67065335,RIGHT,press
73934.703549114,RIGHT,press
73934.745995188,RIGHT,press
73934.776161118,RIGHT,press
73934.807617185,RIGHT,press
73934.85292436,RIGHT,press
73934.883324637,RIGHT,press
73934.914345632,RIGHT,press
73934.953199877,RIGHT,release
73935.033422198,RIGHT,press
73935.196711494,JUMP,press
73935.671551796,JUMP,release
73936.172749018,JUMP,press
73936.673156933,JUMP,press
73936.703887604,JUMP,press
73936.709796778,JUMP,release
73937.122083196,RIGHT,release
73937.396664528,LEFT,press
73937.727722709,LEFT,release
73939.771680478,RIGHT,press
73940.272932918,RIGHT,press
73940.302785767,RIGHT,press
73940.335837226,RIGHT,press
73940.37772816,RIGHT,press
73940.408267394,RIGHT,press
73940.4393453,RIGHT,press
73940.484195279,RIGHT,press
73940.51494009,RIGHT,press
73940.547265003,RIGHT,press
73940.57545023,RIGHT,press
73940.609377994,RIGHT,press
73940.644820995,RIGHT,press
73940.671390429,RIGHT,release
73940.923177321,RIGHT,press
73941.12102949,JUMP,press
73941.621092898,JUMP,press
73941.652299533,JUMP,press
73941.681896955,JUMP,press
73941.683295799,JUMP,release
73941.983566956,RIGHT,release
73942.195951171,RIGHT,press
73942.347694417,JUMP,press
73942.848281393,JUMP,press
73942.890913885,JUMP,press
73942.921294788,JUMP,press
73942.954508768,JUMP,press
73942.959238137,JUMP,release
73943.051238926,RIGHT,release
73943.159370585,RIGHT,press
73943.346670554,RIGHT,release
73943.535475228,RIGHT,press
73943.579462702,JUMP,press
73944.047082461,RIGHT,release
73944.060372892,JUMP,release
73944.369968945,RIGHT,press
73944.370034802,JUMP,press
73944.87126699,JUMP,press
73944.909613707,JUMP,release
73944.933624207,RIGHT,release
73945.206846589,LEFT,press
73945.208919569,JUMP,press
73945.708136579,JUMP,press
73945.738792729,JUMP,press
73945.770655896,JUMP,press
73945.812878566,JUMP,release
73945.812921188,LEFT,release
73946.034054477,LEFT,press
73946.212420259,JUMP,press
73946.59654697,JUMP,release
73947.146693139,LEFT,release
73947.458903618,ATTACK,press
73947.70860153,ATTACK,release
73948.762221706,RIGHT,press
73948.859161063,ATTACK,press
73949.060185419,RIGHT,release
73949.159785623,ATTACK,release
73949.555371298,UP,press
73949.633982367,ATTACK,press
73949.895721347,ATTACK,release
73949.933676871,UP,release
73950.064771423,LEFT,press
73950.184699472,ATTACK,press
73950.211697948,UP,press
73950.308931833,LEFT,release
73950.428961358,UP,release
73950.458684114,ATTACK,release
73950.939306239,LEFT,press
73950.970674693,UP,press
73951.146242205,ATTACK,press
73951.21988669,LEFT,release
73951.456578229,ATTACK,release
73951.533837204,UP,release
73951.735671044,RIGHT,press
73951.896192124,ATTACK,press
73952.134473122,RIGHT,release
73952.159230683,ATTACK,release
73952.170009677,LEFT,press
73952.460667402,JUMP,press
73952.547539904,ATTACK,press
73952.857422605,ATTACK,release
73953.259450067,JUMP,release
73953.422037436,ATTACK,press
73953.658936116,ATTACK,release
73953.846215492,ATTACK,press
73954.088719763,ATTACK,release
73954.17094479,LEFT,release
73954.510310547,RIGHT,press
73954.720129149,ATTACK,press
73954.735690408,JUMP,press
73954.984210925,ATTACK,release
73955.094918396,JUMP,release
73955.134065929,RIGHT,release
73955.18566138,LEFT,press
73955.291519648,LEFT,release
73955.403366558,RIGHT,press
73955.77228152,JUMP,press
73955.897327581,ATTACK,press
73956.215394991,ATTACK,release
73956.559264611,JUMP,release
73956.797124906,RIGHT,release
73956.934431664,RIGHT,press
73957.048249603,JUMP,press
73957.548616275,JUMP,press
73957.579257946,JUMP,press
73957.584278569,JUMP,release
73957.632327347,ATTACK,press
73957.846996158,ATTACK,release
73958.259104546,RIGHT,release
73958.58440251,LEFT,press
73958.634429509,JUMP,press
73958.684482561,ATTACK,press
73958.971947884,ATTACK,release
73959.155292926,JUMP,release
73959.709657891,ATTACK,press
73959.998074961,ATTACK,release
73960.122397841,JUMP,press
73960.522977749,ATTACK,press
73960.629756712,JUMP,release
73960.709153221,ATTACK,release
73961.197674523,ATTACK,press
73961.422077505,ATTACK,release
73962.309413703,ATTACK,press
73962.548834119,ATTACK,release
73963.247124616,LEFT,release
73963.522536889,RIGHT,press
73964.022558287,RIGHT,press
73964.035480107,ATTACK,press
73964.275968362,ATTACK,release
73964.936563153,RIGHT,release
73965.089181843,RIGHT,press
73965.396787466,RIGHT,release
73965.721693186,RIGHT,press
73965.934918646,JUMP,press
73966.222275862,JUMP,release
73966.847678711,JUMP,press
73967.348502499,JUMP,press
73967.377941558,JUMP,press
73967.394925139,JUMP,release
73967.784359522,RIGHT,release
