epoch,lr,train_loss,teacher_forcing_p,val_loss
72,0.00016295529044842478,0.10396745055913925,0.1366666666666667,0.010582492500543595
73,0.00016197703150248833,0.10412971675395966,0.13999999999999999,0.010367036238312722
74,0.00016098906462061333,0.10414836555719376,0.14333333333333334,0.010482295788824559
75,0.0001599915458142232,0.1040228009223938,0.14666666666666667,0.010482787899672986
76,0.00015898463260310115,0.10379506647586823,0.15000000000000002,0.010495620034635066
77,0.0001579684839905157,0.10283242911100388,0.15333333333333335,0.010491649620234966
78,0.00015694326043811237,0.10351533442735672,0.15666666666666668,0.010504502989351749
79,0.00015590912384057479,0.10380464047193527,0.16000000000000003,0.010463993810117245
80,0.00015486623750005985,0.10292700678110123,0.16333333333333333,0.01046123430132866
81,0.00015381476610041024,0.10243026167154312,0.16666666666666669,0.010464394465088844
82,0.00015275487568114902,0.10294229537248611,0.17,0.010437034815549851
83,0.00015168673361125998,0.10228164494037628,0.17333333333333334,0.010432333499193192
84,0.00015061050856275825,0.10224030911922455,0.17666666666666667,0.010436847247183323
85,0.00014952637048405506,0.10257624089717865,0.18000000000000002,0.010435904003679752
86,0.00014843449057312072,0.1018248200416565,0.18333333333333335,0.010423693060874938
87,0.00014733504125045066,0.10128842294216156,0.18666666666666668,0.010421210899949074
88,0.00014622819613183813,0.10181980580091476,0.19,0.010533703863620758
89,0.0001451141300009583,0.10130948573350906,0.19333333333333336,0.01049373485147953
90,0.0001439930187817679,0.1014123484492302,0.19666666666666666,0.010506552830338477
91,0.0001428650395107248,0.10225805640220642,0.2,0.010505456849932671
92,0.00014173037030883184,0.10149188339710236,0.20333333333333334,0.010534297116100788
93,0.00014058919035350948,0.10160303115844727,0.2066666666666667,0.010433364659547806
94,0.0001394416798503017,0.10122305154800415,0.21000000000000002,0.010524789802730083
95,0.00013828802000441927,0.10136521607637405,0.21333333333333335,0.010438375174999237
96,0.0001371283929921255,0.10157282650470734,0.21666666666666667,0.010474876873195172
97,0.00013596298193196849,0.10132860392332077,0.22000000000000003,0.010451496206223964
98,0.0001347919708558645,0.10124476999044418,0.22333333333333336,0.01055788602679968
99,0.0001336155446800372,0.10166861116886139,0.22666666666666668,0.010459449887275696
100,0.00013243388917581736,0.10156982392072678,0.22999999999999998,0.010505905747413636
101,0.0001312471909403073,0.10166839510202408,0.23333333333333336,0.010496688820421696
102,0.00013005563736691498,0.10153424739837646,0.2366666666666667,0.010505534522235394
103,0.00012885941661576263,0.10113896429538727,0.24,0.010420720092952251
104,0.00012765871758397388,0.10116828978061676,0.24333333333333332,0.010503769293427468
105,0.00012645372987584474,0.10100001841783524,0.2466666666666667,0.010457012243568898
106,0.00012524464377290306,0.10043242573738098,0.25,0.010411984100937844
107,0.00012403165020386065,0.10083472728729248,0.25333333333333335,0.010388745181262492
108,0.00012281494071446347,0.10011516511440277,0.2566666666666667,0.010472990572452545
109,0.00012159470743724449,0.100291907787323,0.26,0.010425829142332078
110,0.00012037114306118355,0.10110753029584885,0.26333333333333336,0.010432014428079128
111,0.00011914444080127963,0.1007041335105896,0.26666666666666666,0.010447307117283344
112,0.00011791479436804001,0.10010182857513428,0.27,0.010508058406412602
113,0.00011668239793689096,0.10033804923295975,0.2733333333333334,0.010456783697009087
114,0.00011544744611751536,0.09992744028568268,0.27666666666666667,0.010453524813055993
115,0.00011421013392312153,0.10006549209356308,0.27999999999999997,0.010469267517328263
116,0.0001129706567396483,0.10015960782766342,0.2833333333333334,0.010404227301478386
117,0.00011172921029491144,0.10061588138341904,0.2866666666666667,0.010405239835381507
118,0.00011048599062769589,0.10019157826900482,0.29,0.010425158403813839
119,0.00010924119405679898,0.10095750540494919,0.29333333333333333,0.010447449423372746
120,0.00010799501715002933,0.09952574223279953,0.2966666666666667,0.010394548065960407
121,0.00010674765669316671,0.1003449484705925,0.30000000000000004,0.01047059278935194
122,0.00010549930965888709,0.10068570077419281,0.30333333333333334,0.010415761172771454
123,0.0001042501731756585,0.09985725581645966,0.3066666666666667,0.010399744473397731
124,0.00010300044449661211,0.10010210424661636,0.31000000000000005,0.010414635762572289
125,0.00010175032096839361,0.09982077777385712,0.31333333333333335,0.010458209738135337
126,0.00010050000000000002,0.09997131675481796,0.31666666666666665,0.010373561270534992
127,9.924967903160643e-05,0.10034046322107315,0.32000000000000006,0.01044046673923731
128,9.799955550338795e-05,0.09973330050706863,0.32333333333333336,0.010464304871857167
129,9.674982682434153e-05,0.09977739304304123,0.32666666666666666,0.010443884134292602
130,9.550069034111296e-05,0.09963460266590118,0.33,0.010465770587325096
131,9.425234330683337e-05,0.09947624057531357,0.33333333333333337,0.010420970246195793
132,9.30049828499707e-05,0.09992953389883041,0.33666666666666667,0.010390725918114185
133,9.175880594320106e-05,0.09953922033309937,0.34,0.010440478101372719
134,9.051400937230413e-05,0.0991533026099205,0.3433333333333333,0.010425730422139168
135,8.927078970508857e-05,0.09941066056489944,0.3466666666666667,0.010415830463171006
136,8.802934326035174e-05,0.09957592934370041,0.35000000000000003,0.010483978874981403
137,8.678986607687852e-05,0.09935850650072098,0.35333333333333333,0.010418358631432057
138,8.555255388248467e-05,0.0997503250837326,0.3566666666666667,0.010411207191646099
139,8.431760206310908e-05,0.09931403398513794,0.36000000000000004,0.010462105832993984
140,8.308520563196005e-05,0.09926377981901169,0.36333333333333334,0.010391301661729812
141,8.18555591987204e-05,0.09949734061956406,0.3666666666666667,0.010385532304644585
142,8.062885693881651e-05,0.09944641590118408,0.37000000000000005,0.010504815727472305
143,7.940529256275557e-05,0.09943808615207672,0.37333333333333335,0.010382078401744366
